Confidence,SKU,Item Name,Category,Current Measure Type,Current Base UOM,Recommended Measure Type,Recommended Base UOM,Pack Analysis,Industry Standard,Reasoning
"HIGH","FDTHESPCSES","SPC Sesame Seeds White Hulled 1/5 OZ PC","food","Each","ea","Weight","lb","Pack: 1x 5oz = 5oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 5oz = 5oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","0041620-01","Filet Mignon, 9+ Score 1lb","meat","Volume","lb","Each","ea","Single unit of 1lb. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Single unit of 1lb. Weight-based."
"HIGH","0020503-01","Chicken Thigh 1lb","meat","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","10970","Tortilla, Flour 12" 12each","grocery","Each","lb","Weight","lb","Pack contains 4 units. Count-based.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Pack contains 4 units. Count-based."
"HIGH","1121609","Noni Fruit Seed Oil 35lb","grocery","Volume","oz","Weight","lb","Single unit of 35lb. Weight-based.","Industry standard: Liquid pantry items tracked by volume","✅ Pack analysis: Single unit of 35lb. Weight-based. | ⚠️  Industry standard: Industry standard: Liquid pantry items tracked by volume"
"HIGH","MTGENBEEFAN","Beef Angus, Sirloin Flap - Branded!!","meat","Each","lb","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","MTSYSSYSCOC","Sysco Classic RIB Beef Char B&C","meat","Each","lb","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","0031117-01","Turkey, Breast 1lb","meat","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","0080013-01","Mussels P.E.I. 1lb","seafood","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","BREAM35","Black Sea Bream, Kurodai 1lb","seafood","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","FDGEN5LBDPU","5LB Dpure SR CRM U/c: 2","food","Each","ea","Weight","lb","Pack: 1x 5lb = 5lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 5lb = 5lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","24907","Calabrian Pepper, Extra Long 2.6kg","grocery","Weight","ea","Weight","lb","Pack: 1x 2.6kg = 2.6kg total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 1x 2.6kg = 2.6kg total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","02351","Dill Pickle Chips 1gal","grocery","Volume","ea","Volume","oz","Pack: 5x 1gal. Volume accumulates to 640. Volume-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 5x 1gal. Volume accumulates to 640. Volume-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","NWC2715","Ricotta Cheese 1lb","dairy","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Solid dairy tracked by weight","✅ Industry standard: Industry standard: Solid dairy tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"HIGH","SFGENFRESHT","Fresh Tuna Loin Bl/out Cream Crab/m","seafood","Each","lb","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","99703","Tomato 5x6 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Countable produce tracked by unit","✅ Industry standard: Industry standard: Countable produce tracked by unit | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"HIGH","VN090400N","EVOO, New World Mission Valley - Food 1gal","grocery","Each","ea","Volume","oz","Pack: 2x 1gal. Volume accumulates to 256. Volume-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 2x 1gal. Volume accumulates to 256. Volume-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","DYGENVALRHO01","Valrhona Caramelia Milk Feves 3/6.6 LB","dairy","Each","gal","Volume","gal","Multiple units (3) of 6.6lb. Count-based with weight per unit.","Industry standard: Liquid dairy tracked by volume","✅ Industry standard: Industry standard: Liquid dairy tracked by volume | ⚠️  Pack analysis: Multiple units (3) of 6.6lb. Count-based with weight per unit."
"HIGH","IT10562277N","Basmati Rice 1lb","grocery","Each","lb","Weight","lb","Multiple units (10) of 1lb. Count-based with weight per unit.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"HIGH","MTMARFRANKB","Frank Al Beef 5/1 In A Pickle Tender Blister 2/5 LB","meat","Each","lb","Weight","lb","Pack: 2x 5lb = 10lb total. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack: 2x 5lb = 10lb total. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","0016083-01","Scallop, Dry Pack Fresh 1lb","seafood","Volume","lb","Each","ea","Single unit of 1lb. Weight-based.","Industry standard: Premium seafood tracked by unit/jar","✅ Industry standard: Industry standard: Premium seafood tracked by unit/jar | ⚠️  Pack analysis: Single unit of 1lb. Weight-based."
"HIGH","FDSYS67500L","CS 67500L Rogals Sol3 Rand LVU","food","Each","ea","Volume","oz","Pack: 1x 67500l. Volume accumulates to 67500. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 67500l. Volume accumulates to 67500. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","90698","Truffle Peeling, Italy, Bel Aria 1oz","grocery","Volume","ea","Weight","lb","Pack: 12.3x 1oz = 12.3oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 12.3x 1oz = 12.3oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","VN185719","Semolina Flour 1lb","grocery","Volume","lb","Weight","lb","Multiple units (50) of 1lb. Count-based with weight per unit.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Multiple units (50) of 1lb. Count-based with weight per unit."
"HIGH","BLA01","Black Cod 1lb","seafood","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","14204","Mozzarella Cheese Ovaline 3lb","dairy","Volume","lb","Weight","lb","Single unit of 3lb. Weight-based.","Industry standard: Solid dairy tracked by weight","✅ Industry standard: Industry standard: Solid dairy tracked by weight | ⚠️  Pack analysis: Single unit of 3lb. Weight-based."
"HIGH","190131","Vanilla Bean 1oz","grocery","Volume","ea","Weight","lb","Pack: 4x 1oz = 4oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 4x 1oz = 4oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","09595","Mint - Bev 4oz","beverage","Volume","oz","Weight","lb","Pack: 1x 4oz = 4oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 4oz = 4oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","PT-EC50","Egyptian Chamomile - Pyramid Teabags 1each","beverage","Volume","oz","Each","ea","Pack contains 50 units. Count-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack contains 50 units. Count-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDMARHAMBON","Ham Boneless Smoked 2/12-16 LB","food","Each","ea","Weight","lb","Pack: 1x 16lb = 16lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 16lb = 16lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","DYGENCHSRIC","CHS Ricotta 6/3#","dairy","Each","ea","Weight","lb","Pack: 6x 3lb = 18lb total. Weight-based.","Industry standard: Containerized dairy tracked by unit","✅ Pack analysis: Pack: 6x 3lb = 18lb total. Weight-based. | ⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit"
"HIGH","NAGENSEEDLI","Seedlip Garden #108 Distil 700ML","non_alcoholic_beverage","Each","ea","Volume","oz","Pack: 1x 700ml. Volume accumulates to 700. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 700ml. Volume accumulates to 700. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","ITGEN203300","CS 203300 Chips & Blend Sugar Enclosure & IN 127.1","pantry","Each","lb","Weight","lb","Pack contains 1 units. Count-based.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Pack contains 1 units. Count-based."
"HIGH","30554","Ponzu 1gal","grocery","Volume","ea","Volume","oz","Pack: 1x 1gal. Volume accumulates to 128. Volume-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 1x 1gal. Volume accumulates to 128. Volume-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT101291","Dirty Sue Olive Juice 375ml","bar_consumables","Each","ea","Volume","oz","Pack: 12x 375ml. Volume accumulates to 152.163. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 12x 375ml. Volume accumulates to 152.163. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDSEALIVELO01","Live Lobsters 1.5# Fresh Red Farm Whole","food","Each","ea","Weight","lb","Pack: 1x 1.5lb = 1.5lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 1.5lb = 1.5lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDTHESPCPAP","SPC Paprika Spanish Broken/redum 1/5 LB PC","food","Each","ea","Weight","lb","Pack: 1x 5lb = 5lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 5lb = 5lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","SAB04","Saba (Japanese Mackerel) 1lb","seafood","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","VN215230","Fontina Cheese 1lb","dairy","Each","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Solid dairy tracked by weight","✅ Industry standard: Industry standard: Solid dairy tracked by weight | ⚠️  Pack analysis: Single unit of 1lb. Weight-based."
"HIGH","00830","Mint - Bev 1lb","beverage","Volume","oz","Weight","lb","Single unit of 1lb. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT316887","Fee Bros Aztec Chocolate Bitters 5fl.oz","bar_consumables","Each","ea","Volume","oz","Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDMRGGINGER","Ginger Candied 11# 168HR","food","Each","ea","Weight","lb","Pack: 1x 11lb = 11lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 11lb = 11lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDTHEGELATI","Gelatin Sheets Silver 1/2.2 LB PC","food","Each","ea","Weight","lb","Pack: 1x 2.2lb = 2.2lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 2.2lb = 2.2lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDOAK5LBDPU","5LB Dpure GR CRW 5LB U/c: 2","food","Each","ea","Weight","lb","Pack: 1x 5lb = 5lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 5lb = 5lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
